0,0.021939795379185334
1,0.1813870745780688
2,0.2988012330655905
3,0.46034765217168305
4,0.6776660759856389
5,0.7791278044761494
6,1.00843572456094
7,1.1119388673255255
8,1.2385004785790537
9,1.3564493669989541
10,1.4625804904710256
11,1.592986584441828
12,1.7080403384935612
13,1.9064018976285033
14,2.1641934579157356
15,2.3840505540414836
16,2.622842373664397
17,2.761721763794845
18,2.8921937147360657
19,3.015080978894783
20,3.168456036579311
21,3.2804616383100136
22,3.5145110029234967
23,3.6169163143171597
24,3.7441738315300856
25,3.8817745236410994
26,3.990604076217722
27,4.122877933279914
28,4.223129927318335
29,4.50988346442772
30,4.613295030551448
31,4.785709192878057
32,5.060972857442831
33,5.171988279084098
34,5.29858656245515
35,5.417726166386809
36,5.522078184010959
37,5.631708883590928
38,5.841864753819104
39,5.959874259926528
40,6.142620692271433
41,6.368347273441183
42,6.523547598354863
43,6.685063994407277
44,6.790938359609369
45,6.946782199950259
46,7.069098304051667
47,7.171291909375351
48,7.296156964897355
49,7.412454551245493
50,7.640460618633837
51,7.749954449753109
52,7.9421181257639555
53,8.047295581520828
54,8.209472446385734
55,8.328305515134854
56,8.487641155775684
57,8.588310846415734
58,8.70404967485499
59,8.83597748703836
60,9.141064481174148
61,9.320018423105488
62,9.478957961720482
63,9.631511164232611
64,9.738290284352079
65,9.901621867051349
66,10.029081795987482
67,10.290599236136508
68,10.417437682537683
69,10.617242654824945
70,10.744827401909728
71,10.896409670972437
72,11.00050184591147
73,11.1005913671954
74,11.215694625460909
75,11.384782095310394
76,11.597924882558782
77,11.697952014849147
78,11.828144738831876
79,11.92912897255316
80,12.034914800859909
81,12.148835480730922
82,12.267721174904507
83,12.433258541203516
84,12.63506077955056
85,12.74024838205133
86,12.937622614344804
87,13.170799454733285
88,13.453826130010665
89,13.568763509302455
90,13.733757757322815
91,13.840064811141312
92,13.967355006358869
93,14.102676237472414
94,14.211210958021072
95,14.365550967653961
96,14.495128829236183
97,14.685949607078483
98,14.924074816331963
99,15.099019279134465
100,15.23226205023092
101,15.368873585578498
102,15.584141798791025
103,15.782067365462973
104,15.90296185071721
105,16.003027199710765
106,16.10788968637729
107,16.337175802928424
108,16.47940869081951
109,16.59934302656772
110,16.71578253463949
111,16.83407873346687
112,16.968873053515765
113,17.209311221031886
114,17.331684589193316
115,17.438689719297802
116,17.55323346793794
117,17.65762430378079
118,17.811159474761787
119,17.922944577891712
120,18.073549449490198
121,18.258238224845055
122,18.436375043858835
123,18.654562073582532
124,18.777214769517517
125,18.8800007659429
126,18.987964491727585
127,19.092802612474696
128,19.239540243005436
129,19.35927660038647
130,19.526580954897153
131,19.652620196557507
132,19.802262908187668
133,20.056949028290322
134,20.195347101650135
135,20.456150872277078
136,20.5651760762263
137,20.682303120848776
138,20.807965188342493
139,20.92624183593242
140,21.270359556380246
141,21.421368582823778
142,21.654622628288486
143,21.83470251535105
144,21.937252929033566
145,22.053631485910994
146,22.15922990700271
147,22.31955607254684
148,22.469741805025667
149,22.60805508630934
150,22.743540949332044
151,22.905134408200016
152,23.037122967025557
153,23.188946971449543
154,23.299181516239948
155,23.470876924154677
156,23.638006650032697
157,23.877775110689505
158,24.009650752244838
159,24.188902710532656
160,24.415762556442854
161,24.709915232969603
162,24.84641075809928
163,24.987298624719944
164,25.171885874215477
165,25.282296473468644
166,25.419055914437706
167,25.5574581553846
168,25.70246311695804
169,25.903191131657568
170,26.034017902004997
171,26.27063205148841
172,26.373339098636606
173,26.49757657458812
174,26.61462311862542
175,26.83690840544887
176,26.955519020841848
177,27.066849589498155
178,27.259469193310977
179,27.396387774280125
180,27.522641366901304
181,27.677066602529834
182,27.81054882687364
183,28.211171823018223
184,28.344617917780788
185,28.471788344372722
186,28.60470872545331
187,28.72132346568958
188,28.89337045995603
189,29.08530373490914
190,29.220633988081346
191,29.337107176646153
192,29.473218184365805
193,29.588116665611167
194,29.750014189939503
195,29.94436449989889
196,30.07573348174698
197,30.246240886380438
198,30.350765101775266
199,30.559952323267265
200,30.67846170579394
201,30.803631749344124
202,30.908068892391658
203,31.144090757430995
204,31.29015697826299
205,31.55824934336133
206,31.668909413756076
207,31.786933256121632
208,31.907025957135257
209,32.08277792657797
210,32.186475247527035
211,32.360766020162515
212,32.49769891013472
213,32.60408468922359
214,32.71673716606367
215,32.87532372952591
216,33.01837493796281
217,33.254430046082334
218,33.403612616968104
219,33.51382284438721
220,33.619590815660565
221,33.71986395102505
222,33.85627085949278
223,34.026724787651716
224,34.192550180814656
225,34.32707223186226
226,34.42791004670632
227,34.71146406318426
228,34.8197142483517
229,34.94002835731719
230,35.140108895968105
231,35.35321536825971
232,35.61464101995895
233,35.76435764018827
234,36.04313359001971
235,36.15156193915263
236,36.405855507656824
237,36.510272639219494
238,36.65415776943676
239,36.77001309481213
240,36.91275337360595
241,37.01616563665999
242,37.16467742868318
243,37.39551659052253
244,37.58008753672953
245,37.89278862065515
246,38.024788977057604
247,38.127148187778225
248,38.251548294152144
249,38.36258150463311
250,38.46570108313091
251,38.596828487995445
252,38.719530994814995
253,38.845954961549104
254,38.96445026967972
255,39.24284734367493
256,39.37570582953181
257,39.487446697521634
258,39.622997353432545
259,39.72939321240645
260,39.84725012760462
261,40.04015674167382
262,40.22289633113431
263,40.337143360659006
264,40.510589477302226
265,40.61626146718787
266,40.73304374046032
267,40.856770933624446
268,40.99918943452792
269,41.10870561946925
270,41.22235343244777
271,41.44371818769513
272,41.62567929934799
273,41.737917999220734
274,41.89164167164845
275,42.00388716311467
276,42.17252928387083
277,42.299167523526144
278,42.42787718475548
279,42.62446913647814
280,42.73216827223702
281,42.9374484585938
282,43.065092014441895
283,43.18278216742825
284,43.329396976100625
285,43.52557607692944
286,43.678126187855256
287,43.83032971209951
288,43.944727352932674
289,44.14245780422506
290,44.26814673889597
291,44.47688626227236
292,44.589103499850694
293,44.78146965617128
294,44.972553217811985
295,45.15780173871588
296,45.260241240703316
297,45.50471385378577
298,45.617046961751015
299,45.79198194188313
300,45.89399461724195
301,46.19465990110688
302,46.33124734554702
303,46.43633740785384
304,46.60205488794109
305,46.71877386173369
306,46.87541661090506
307,47.05501313313448
308,47.191137229256775
309,47.29401355386859
310,47.430371168091234
311,47.592425718813324
312,47.83320659696836
313,47.97700696730804
314,48.08633319627924
315,48.21349684883357
316,48.466264243878214
317,48.57996166616323
318,48.78318398437383
319,48.90741397874827
320,49.19050277526683
321,49.35890903157124
322,49.47476274153225
323,49.57588127083626
324,49.729818380198594
325,49.83408044002033
326,49.96440175282738
327,50.07220620719712
328,50.343996416790944
329,50.54423122073339
330,50.69090981868321
331,50.80331547366676
332,51.00055766603893
333,51.14603345680539
334,51.29359654409515
335,51.445170370749025
336,51.558759864224484
337,51.69640336411982
338,51.825646980469905
339,51.943491862089104
340,52.0437448295175
341,52.166518241146036
342,52.42339481434755
343,52.5361438153856
344,52.64687245765043
345,52.75777795479251
346,52.8732287693964
347,52.996872269021445
348,53.098523636100055
349,53.242519807898795
350,53.39624040143404
351,53.55132326106979
352,53.657708634158986
353,53.77178712076883
354,53.97085363155892
355,54.11828405269078
356,54.26462922109604
357,54.36873247027686
358,54.48748985866777
359,54.61193535942885
360,54.733336825313344
361,54.85251536419976
362,54.96135837545612
363,55.07557058705302
364,55.351289923395335
365,55.545958215468474
366,55.82990385915272
367,55.93244849638561
368,56.07892845166632
